Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,docket_number,result,remanded,result text
utility-air-reg-grp-v-epa-opposition.pdf,1.0,4874.0,97.63,39.87,14.57,18.51,10.03,24.76,59.62,34.02,4.45,0.88,0.74,0.02,0.0,0.04,0.08,3.57,9.27,12.17,3.88,1.6,3.41,1.19,6.26,3.88,2.34,0.7,9.54,1.15,3.28,1.4,1.89,0.64,0.27,0.47,2.05,0.02,0.02,0.0,0.12,9.87,3.88,2.15,0.64,1.23,1.13,2.42,0.51,0.47,0.0,0.0,2.09,0.39,1.35,0.0,0.29,4.9,0.23,1.03,2.26,0.08,1.54,2.48,2.28,0.35,8.31,0.55,6.03,1.74,4.08,0.1,0.74,0.04,0.0,0.08,1.48,0.29,1.05,0.02,0.08,0.0,71.09,49.45,5.87,0.14,0.33,0.0,0.0,3.16,4.19,1.11,5.97,0.88,13-1235,3,0,Petition DENIED.
utility-air-regulatory-grp-v-epaamerican-chemistry-council-v-epaenergy-intensive-mfg.pdf,1.0,40294.0,97.58,37.85,14.19,30.42,20.07,28.57,61.57,36.84,4.42,0.5,0.31,0.0,0.0,0.05,0.14,3.92,8.41,14.02,4.11,1.63,4.68,0.8,6.02,3.32,2.04,0.86,7.24,3.26,1.47,0.87,0.6,0.05,0.16,0.13,1.4,0.04,0.09,0.02,0.06,11.87,2.11,3.72,0.84,3.35,0.78,3.37,0.59,0.46,0.04,0.04,0.66,0.05,0.45,0.02,0.15,5.89,0.22,1.45,3.98,0.33,0.33,0.95,3.6,1.39,9.66,0.78,6.86,1.99,4.77,0.08,0.14,0.12,0.03,0.02,0.83,0.02,0.69,0.03,0.07,0.0,46.72,26.33,5.14,0.42,0.49,0.01,0.0,2.27,1.69,0.56,8.26,1.55,"12-1146,",2,0,None
uttecht-v-brown-amicus-merits.txt,1.0,8842.0,88.53,55.66,8.31,14.78,15.73,21.19,70.82,47.34,9.67,4.6,1.39,0.07,0.71,2.25,0.18,5.07,9.57,13.64,7.8,3.61,4.77,1.47,12.7,2.06,1.22,1.47,2.67,0.87,3.51,1.3,2.09,0.38,0.93,0.17,6.74,0.05,0.01,0.32,2.09,13.93,3.78,2.02,2.75,3.26,1.38,3.22,1.67,1.09,0.38,0.16,0.77,0.15,0.34,0.06,0.24,4.05,0.15,1.03,1.95,0.37,0.81,2.93,5.99,1.02,9.3,1.12,5.71,2.48,1.99,0.23,0.52,0.16,0.1,1.07,0.92,0.01,0.6,0.23,0.05,0.0,21.23,7.03,4.57,0.15,0.25,0.23,0.0,0.83,3.28,2.33,1.13,1.44,06-413,1,1,Judgment REVERSED and case REMANDED.
uzuegbunam-v-preczewski.pdf,1.0,10029.0,95.61,44.7,4.84,14.25,11.68,26.9,57.26,33.74,4.17,1.39,0.5,0.01,0.0,0.55,0.33,2.78,7.11,12.13,4.9,2.47,3.67,1.06,7.4,2.39,1.13,1.01,9.16,1.04,6.37,2.71,3.55,0.12,0.69,0.54,3.1,0.01,0.03,0.02,0.56,7.86,1.35,1.25,1.02,1.73,1.22,2.84,1.34,0.76,0.47,0.07,1.27,0.76,0.82,0.02,0.29,4.74,0.44,1.49,2.18,0.71,0.84,1.89,4.57,0.67,7.91,0.64,4.89,2.34,3.28,0.57,0.18,0.79,0.14,0.02,0.65,0.05,0.46,0.04,0.04,0.0,74.37,50.74,7.11,0.17,0.48,0.0,0.0,4.27,2.88,1.09,5.22,2.41,19-968,1,1,Judgment REVERSED and REMANDED.
v-eme-homer-cityamerican-lung-assoc-v-eme-homer-city-reply-merits.pdf,1.0,7191.0,96.07,44.59,8.22,27.39,11.36,24.42,57.32,34.24,5.27,1.14,0.5,0.03,0.01,0.0,0.6,4.13,8.51,11.24,4.51,1.96,3.14,1.17,6.86,2.5,1.57,0.72,10.57,1.59,2.46,1.28,1.18,0.1,0.42,0.35,2.82,0.0,0.31,0.0,0.0,9.25,2.43,1.84,1.46,1.38,0.89,2.46,0.46,0.43,0.01,0.01,0.46,0.14,0.07,0.0,0.25,6.36,0.47,2.16,3.0,0.93,0.68,2.45,3.13,1.18,8.72,0.86,5.76,2.13,3.45,0.15,0.63,0.76,0.01,0.01,1.2,0.1,0.99,0.13,0.06,0.0,68.04,45.15,5.65,0.08,0.45,0.0,0.0,4.52,2.11,1.63,7.26,1.2,12-1182,1,1,Judgment REVERSED and case REMANDED.
valdez-bernal-v-holder-opposition.pdf,1.0,2970.0,97.2,51.21,8.06,36.42,9.03,22.46,55.32,34.31,4.92,2.02,0.57,0.07,0.0,1.38,0.0,2.9,8.79,11.92,4.18,1.55,2.76,1.45,7.07,2.26,0.81,0.71,12.12,0.67,1.82,1.21,0.61,0.0,0.34,0.1,4.31,1.04,0.1,0.54,1.82,8.38,3.1,1.04,0.84,0.84,1.38,2.05,0.74,0.47,0.2,0.07,0.61,0.03,0.37,0.0,0.2,3.6,0.67,0.77,2.02,0.07,0.34,3.7,2.53,0.2,9.09,0.71,5.22,3.2,2.42,0.24,0.71,0.03,0.03,0.07,1.62,0.0,1.58,0.03,0.0,0.0,59.23,38.48,4.95,0.1,0.2,0.0,0.0,3.03,2.42,1.78,7.41,0.84,11-482,3,0,Petition DENIED.
valero-energy-corp-v-epa.pdf,1.0,7033.0,96.72,37.29,18.52,36.53,10.42,26.96,61.21,35.12,5.84,1.69,1.38,0.01,0.0,0.11,0.18,4.15,8.3,12.65,4.07,1.39,3.64,1.14,6.91,2.55,1.48,0.54,7.69,1.49,2.46,1.54,0.92,0.11,0.36,0.13,1.83,0.0,0.04,0.0,0.11,9.7,3.28,1.83,1.08,1.41,1.02,2.53,0.73,0.64,0.04,0.0,0.33,0.07,0.09,0.03,0.17,4.38,0.31,1.0,2.73,0.26,0.38,1.82,3.21,0.44,9.63,0.88,5.76,3.06,4.62,0.3,1.07,0.34,0.0,0.01,2.05,0.04,1.92,0.04,0.01,0.0,66.24,38.38,4.82,0.06,0.31,0.0,0.0,5.84,3.9,1.44,10.12,1.38,19-835,3,0,Petition DENIED.
van-buren-v-united-states-0.pdf,1.0,18874.0,94.98,42.68,6.13,16.19,12.62,25.91,60.53,36.36,5.74,1.79,0.41,0.03,0.01,1.22,0.12,3.95,7.81,12.21,3.69,2.19,4.98,1.37,7.0,2.7,1.53,1.01,9.79,2.05,2.61,0.92,1.59,0.13,0.86,0.22,3.94,0.04,0.08,0.14,1.17,10.87,2.23,1.93,0.94,3.09,0.9,4.0,0.89,0.72,0.12,0.04,0.29,0.07,0.17,0.04,0.06,6.88,0.41,1.42,3.25,2.08,0.69,1.73,4.15,0.37,7.25,0.64,4.98,1.63,4.25,0.18,0.42,0.81,0.02,0.04,0.71,0.05,0.61,0.01,0.01,0.0,71.37,45.25,6.23,0.13,0.68,0.0,0.0,3.98,3.97,1.06,8.69,1.36,19-783,1,1,Judgment REVERSED and case REMANDED.
van-de-kamp-v-goldstein-amicus-merits-0.txt,1.0,9357.0,97.07,47.73,4.52,19.4,17.39,29.52,61.94,39.38,5.07,1.54,0.43,0.01,0.0,0.66,0.44,3.53,8.65,14.77,4.72,2.28,4.78,1.02,6.94,2.62,1.61,1.06,6.31,0.93,3.53,1.51,1.93,0.19,0.65,0.42,3.8,0.01,0.04,0.1,0.61,10.48,2.36,2.04,1.38,1.81,1.6,2.91,0.48,0.32,0.03,0.11,1.36,0.06,1.16,0.01,0.13,7.01,0.26,1.21,5.06,0.34,1.07,1.65,3.56,0.32,7.17,0.61,5.38,1.16,5.19,0.29,0.22,0.27,0.04,0.04,0.61,0.03,0.37,0.09,0.09,0.0,23.54,8.68,5.71,0.02,0.48,0.0,0.0,0.78,2.56,1.15,2.82,1.34,07-854,1,1,Judgment REVERSED and case REMANDED.
vance-v-ball-state-univ-amicus-merits.pdf,1.0,10225.0,95.65,50.67,6.22,4.15,11.95,28.14,63.92,36.82,6.17,2.65,0.81,0.01,0.12,1.49,0.22,3.52,7.79,13.23,4.67,1.79,4.42,0.93,7.35,2.67,1.33,0.98,6.99,0.81,4.52,1.17,3.34,0.22,1.22,0.29,4.26,0.04,0.04,1.16,0.43,8.32,1.77,1.66,1.44,1.48,0.76,2.44,0.8,0.53,0.1,0.14,0.7,0.23,0.25,0.18,0.14,10.16,0.34,2.82,6.53,0.81,1.23,2.11,4.12,0.39,9.68,1.16,5.86,2.67,7.72,0.27,0.43,0.28,0.05,0.06,0.85,0.05,0.7,0.02,0.05,0.0,54.63,33.47,6.39,0.14,0.37,0.01,0.0,4.14,3.26,1.74,3.21,1.92,11-556,0,0,Adjudged to be AFFIRMED.
vance-v-ball-state-university-amicus-invitation.pdf,1.0,7139.0,94.55,45.81,5.22,7.59,9.83,26.33,59.24,34.79,5.24,2.19,0.73,0.0,0.01,1.26,0.18,3.05,7.41,11.92,4.55,1.91,4.72,1.4,7.38,2.44,1.43,0.94,8.95,0.67,3.73,1.08,2.65,0.15,0.87,0.24,3.88,0.01,0.06,0.98,0.31,8.24,1.82,1.27,1.48,1.79,0.67,2.79,0.91,0.62,0.11,0.17,0.64,0.13,0.25,0.06,0.25,8.5,0.24,2.23,5.76,0.67,0.91,2.42,3.52,0.36,8.66,0.97,5.63,2.06,6.79,0.27,0.67,0.24,0.07,0.01,0.97,0.03,0.92,0.03,0.0,0.0,50.06,27.17,7.51,0.13,0.74,0.01,0.0,3.74,3.31,1.76,4.06,1.62,11-556,0,0,Adjudged to be AFFIRMED.
vandebrake-v-united-states-opposition.pdf,1.0,4523.0,97.49,42.71,11.79,19.5,10.57,27.11,55.72,34.69,5.42,1.75,1.04,0.04,0.0,0.64,0.02,3.67,8.45,13.13,4.05,1.53,3.12,0.91,6.88,2.87,2.08,0.73,11.1,1.08,2.79,1.15,1.57,0.24,0.66,0.33,2.32,0.0,0.0,0.0,0.66,8.71,2.32,2.01,0.86,1.19,0.88,2.23,0.69,0.6,0.02,0.04,0.53,0.07,0.18,0.22,0.07,3.78,0.11,0.8,2.65,0.13,0.46,2.39,2.34,0.18,9.79,0.49,7.94,1.37,2.74,0.24,0.91,0.31,0.0,0.04,1.26,0.02,1.02,0.02,0.18,0.0,68.07,44.24,5.9,0.11,0.2,0.0,0.0,5.13,4.38,1.86,5.13,1.13,12-488,3,0,Petition DENIED.
vartelas-v-holder-brief-merits.pdf,1.0,15888.0,96.55,42.97,14.57,26.71,12.42,22.16,57.31,37.58,5.7,1.55,0.52,0.03,0.02,0.78,0.21,4.15,8.88,12.8,5.0,1.49,3.7,1.23,7.79,2.76,1.8,1.28,11.84,1.94,2.2,1.11,1.06,0.16,0.59,0.09,3.33,0.1,0.12,0.06,0.79,9.6,2.27,1.95,0.76,2.13,1.08,3.37,0.67,0.6,0.04,0.01,0.44,0.04,0.23,0.06,0.11,3.49,0.13,0.47,2.55,0.26,0.26,2.61,4.1,0.62,10.06,1.05,5.92,3.0,1.9,0.28,0.33,0.17,0.15,0.01,0.79,0.03,0.6,0.01,0.04,0.01,53.86,27.73,6.04,0.14,0.37,0.0,0.0,3.14,2.71,0.79,11.91,1.04,10-1211,1,1,Judgment REVERSED and case REMANDED.
vartelas-v-holder-opposition.pdf,1.0,5292.0,96.68,46.37,11.86,18.01,11.33,20.94,58.05,38.44,6.07,2.34,0.57,0.0,0.0,1.64,0.13,3.72,9.05,13.34,4.69,1.74,3.78,1.32,7.41,2.65,1.68,0.93,12.07,1.13,2.57,0.96,1.49,0.38,0.76,0.23,3.87,0.06,0.09,0.02,1.66,9.35,3.02,1.81,0.74,1.4,0.91,2.89,0.47,0.4,0.04,0.04,0.21,0.0,0.08,0.0,0.13,3.46,0.04,0.59,2.59,0.21,0.32,3.12,3.36,0.4,9.81,1.38,5.59,2.97,1.72,0.38,0.96,0.19,0.17,0.02,0.96,0.0,0.83,0.04,0.04,0.0,53.67,27.63,5.93,0.11,0.23,0.0,0.0,3.44,3.02,1.19,10.62,1.49,10-1211,1,1,Judgment REVERSED and case REMANDED.
vasquez-v-united-states-brief-merits.pdf,1.0,16728.0,96.04,56.08,10.98,14.53,12.73,22.79,63.31,40.01,6.71,2.19,0.4,0.05,0.18,1.32,0.23,4.53,10.72,11.9,5.12,2.1,3.85,1.19,9.69,2.5,1.36,0.84,8.85,1.09,3.39,0.95,1.76,0.6,0.38,0.26,5.5,0.17,0.12,0.46,1.12,11.02,4.01,1.87,1.06,1.81,1.15,2.61,1.43,0.85,0.49,0.02,0.5,0.13,0.3,0.01,0.12,3.99,0.5,0.65,2.06,0.41,0.75,4.24,3.86,0.55,9.0,1.36,5.66,2.05,2.04,0.36,0.29,0.47,0.13,0.02,0.56,0.01,0.36,0.07,0.08,0.0,39.38,18.85,5.81,0.41,0.5,0.1,0.01,4.03,3.05,1.97,3.25,1.4,11-199,2,0,Writ of certiorari DISMISSED as improvidently granted.
velasquez-otero-v-holder-opposition.pdf,1.0,6995.0,94.63,61.27,7.45,26.72,9.47,20.81,54.4,33.25,6.13,2.42,1.56,0.03,0.19,0.46,0.19,3.72,7.69,10.44,4.65,1.26,3.45,1.03,6.7,3.23,2.14,1.22,12.97,2.02,1.59,0.81,0.76,0.14,0.2,0.16,7.62,0.07,0.69,0.17,0.73,7.72,2.67,1.1,0.69,1.36,0.69,2.39,1.04,0.84,0.01,0.03,0.37,0.06,0.04,0.06,0.24,7.16,4.6,0.46,1.9,0.09,0.3,1.87,4.06,0.31,6.86,0.37,4.77,1.64,1.52,0.09,0.36,0.13,0.07,0.0,1.24,0.0,1.1,0.0,0.06,0.0,61.64,33.12,6.78,0.11,0.8,0.0,0.0,6.42,3.76,1.3,7.79,1.56,11-1321,3,0,Petition DENIED.
velasquez-v-barr.pdf,1.0,9942.0,96.53,40.1,10.55,34.5,10.85,21.83,54.09,34.39,5.14,1.37,0.59,0.03,0.03,0.39,0.34,3.77,8.39,11.67,3.96,1.38,3.41,1.64,6.3,1.77,0.97,0.61,12.48,0.83,2.52,1.49,0.99,0.11,0.35,0.16,2.61,0.29,0.07,0.37,0.25,8.22,2.33,1.16,0.74,1.57,0.8,2.94,0.98,0.82,0.11,0.0,0.48,0.04,0.27,0.0,0.18,4.67,0.57,1.08,2.95,0.18,0.4,1.93,3.47,0.33,8.76,1.84,4.69,2.16,3.23,0.59,0.59,0.03,0.01,0.12,1.0,0.0,0.94,0.03,0.03,0.0,68.36,44.52,6.51,0.09,0.59,0.0,0.0,2.94,2.51,1.45,7.75,1.99,18-813,3,0,Petition DENIED.
venetian-casino-resort-v-nlrb-opposition.txt,1.0,5207.0,94.93,43.43,8.02,21.35,12.0,27.33,60.9,37.56,6.38,0.92,0.5,0.0,0.0,0.12,0.31,5.45,8.66,11.95,5.26,1.75,3.76,1.46,7.93,2.07,0.86,0.75,6.43,0.69,2.75,1.23,1.52,0.04,0.67,0.38,3.11,0.0,0.02,0.02,0.12,7.91,2.17,1.36,0.75,1.0,0.94,2.8,0.9,0.61,0.21,0.06,0.75,0.08,0.52,0.0,0.15,7.09,1.38,1.36,3.63,0.29,0.9,2.82,4.26,0.13,7.97,0.58,5.92,1.38,4.92,0.56,1.06,0.33,0.13,0.0,1.31,0.0,1.17,0.21,0.08,0.0,30.21,10.35,5.61,0.06,0.23,0.0,0.0,1.69,3.11,2.84,4.23,2.09,07-633,3,0,Petition DENIED.
ventura-v-united-states.pdf,1.0,4013.0,96.78,45.63,8.04,18.43,10.13,21.26,55.1,35.24,5.06,1.67,0.52,0.02,0.0,0.87,0.25,3.39,8.95,11.94,4.31,1.52,3.59,1.42,6.93,1.57,0.82,0.7,12.14,0.8,2.77,1.12,1.62,0.12,0.75,0.3,3.41,0.22,0.12,0.1,1.0,9.15,3.11,1.87,0.65,1.74,0.57,2.59,1.2,1.05,0.05,0.05,0.27,0.0,0.15,0.0,0.12,4.11,0.2,0.6,2.62,0.37,0.8,2.94,2.82,0.32,7.87,0.62,5.48,1.79,2.34,0.25,0.7,0.52,0.22,0.3,0.95,0.0,0.8,0.05,0.02,0.0,66.33,45.03,6.25,0.1,0.72,0.0,0.0,3.34,2.57,1.94,5.33,1.05,17-41,3,0,Petition DENIED.
vermont-v-brillon-amicus-merits.txt,1.0,9366.0,97.31,54.96,14.24,6.37,12.87,24.46,67.76,39.59,5.65,2.18,0.34,0.02,0.0,1.48,0.33,3.47,9.93,13.74,4.88,2.0,3.87,1.15,8.97,2.45,1.49,0.88,8.16,0.9,4.45,1.35,3.1,0.1,0.73,0.27,5.86,0.03,0.03,0.1,1.44,9.13,1.98,2.32,1.08,1.43,0.57,3.11,1.08,0.68,0.3,0.06,0.44,0.05,0.11,0.03,0.29,6.22,0.25,0.89,3.07,0.21,2.18,2.89,3.59,0.58,11.72,0.96,4.91,5.87,4.07,0.12,0.68,0.11,0.0,0.01,0.97,0.03,0.86,0.03,0.02,0.0,26.19,9.84,6.64,0.11,0.53,0.0,0.0,1.47,2.48,1.4,2.56,1.15,08-88,1,1,"Judgment REVERSED and case REMANDED Ginsburg, J."
vetcher-v-barr.pdf,1.0,6957.0,96.77,38.12,10.88,20.14,9.48,26.18,53.11,34.05,4.97,1.45,0.98,0.0,0.13,0.27,0.07,3.52,9.36,10.68,3.95,1.7,3.28,1.18,5.98,2.1,1.48,0.89,12.84,1.18,2.01,0.82,1.19,0.03,0.83,0.1,1.83,0.03,0.0,0.0,0.3,9.29,2.36,1.74,0.82,1.91,0.75,2.76,0.66,0.62,0.0,0.03,0.82,0.11,0.6,0.03,0.1,4.28,0.27,0.72,2.85,0.32,0.32,1.93,3.09,0.16,8.6,1.22,5.3,2.07,2.86,0.16,0.32,0.06,0.0,0.06,1.41,0.06,1.26,0.0,0.04,0.0,90.44,66.44,5.61,0.19,0.6,0.0,0.0,4.1,2.5,0.8,8.98,1.22,19-1437,3,0,Petition DENIED.
veterans-contracting-grp-inc-v-united-states.pdf,1.0,4421.0,97.23,37.74,9.59,29.56,10.65,26.89,60.19,38.23,5.18,0.93,0.61,0.0,0.0,0.25,0.07,4.25,10.16,12.85,5.04,1.38,4.03,1.43,7.31,2.24,1.45,0.34,6.47,0.93,2.94,1.58,1.36,0.07,0.5,0.36,1.74,0.02,0.09,0.02,0.25,8.39,2.6,1.29,0.9,1.38,0.66,2.8,0.9,0.81,0.07,0.0,0.57,0.02,0.09,0.0,0.45,5.36,0.16,1.29,3.94,0.32,0.32,3.8,2.69,0.32,8.3,1.29,4.8,2.22,3.82,0.14,0.86,0.38,0.02,0.05,1.2,0.02,1.15,0.0,0.02,0.0,63.27,44.65,4.8,0.2,0.29,0.0,0.0,4.43,1.9,1.65,3.69,1.65,19-464,3,0,Petition DENIED.
vialva-v-united-statesbernard-v-united-states.pdf,1.0,10560.0,95.19,50.49,15.22,20.2,10.79,23.51,57.5,33.73,6.34,2.56,0.77,0.01,0.06,0.95,0.78,3.78,7.24,11.7,4.02,1.64,3.42,1.16,6.94,2.19,1.2,0.82,11.63,1.74,3.28,1.45,1.82,0.08,0.72,0.34,4.13,0.04,0.11,0.32,0.69,7.64,2.43,1.57,0.79,1.22,0.66,2.13,1.09,0.88,0.09,0.07,0.58,0.11,0.12,0.06,0.29,5.22,0.42,0.87,3.8,0.2,0.43,3.28,2.52,0.42,11.24,1.63,6.61,2.88,1.52,0.25,0.66,0.25,0.07,0.14,1.7,0.01,1.6,0.05,0.0,0.0,58.66,32.23,5.19,0.17,0.52,0.0,0.0,4.34,5.2,2.13,6.72,2.16,18-1222,3,0,Petition DENIED.
vicky-child-pornography-victim-v-fast-response-hold.pdf,1.0,5434.0,97.6,45.39,4.54,12.95,10.33,19.93,52.08,31.47,3.37,0.61,0.26,0.02,0.0,0.28,0.06,2.76,8.17,11.5,3.77,1.03,3.64,1.01,6.46,1.84,1.09,0.4,15.9,1.2,2.94,0.99,1.95,0.06,0.44,0.31,1.91,0.06,0.04,0.15,0.29,7.09,1.86,1.23,0.96,1.55,0.9,1.82,1.12,1.05,0.04,0.02,0.66,0.06,0.17,0.29,0.17,5.17,0.46,0.9,3.59,0.28,0.44,1.97,3.53,0.44,8.13,0.77,5.61,2.06,2.98,0.24,0.52,0.24,0.0,0.02,1.01,0.0,0.86,0.06,0.07,0.0,105.19,78.49,6.88,0.09,0.85,0.04,0.0,2.69,3.4,1.09,10.29,1.38,13-69,1,1,Judgment VACATED and case REMANDED for further consideration in light of Paroline v.
villa-v-united-states-response-hold.pdf,1.0,3760.0,96.03,58.62,11.79,17.29,11.57,24.52,60.64,37.9,6.76,2.87,0.45,0.03,0.0,2.1,0.29,3.88,9.55,11.94,4.23,1.7,4.49,0.69,8.51,1.89,1.17,0.59,9.79,1.09,2.18,0.77,1.36,0.37,0.61,0.08,5.19,0.24,0.05,1.62,0.66,8.06,3.72,1.68,0.66,1.91,0.35,1.89,0.93,0.64,0.24,0.03,0.37,0.0,0.35,0.0,0.03,4.89,1.46,0.48,1.91,0.08,1.01,4.15,2.37,0.82,10.59,2.53,5.13,3.3,1.09,0.64,0.98,0.32,0.03,0.0,0.88,0.0,0.8,0.13,0.05,0.0,43.94,25.37,5.16,0.08,0.35,0.0,0.0,3.78,1.7,1.06,5.59,0.85,09-1445,3,0,Petition DENIED.
villanueva-v-united-states-opposition.pdf,1.0,3823.0,96.41,41.72,8.58,30.64,10.53,25.48,60.19,37.25,5.13,1.07,0.44,0.08,0.0,0.42,0.13,4.05,9.08,12.74,4.97,2.3,4.05,1.05,7.9,2.77,2.09,0.89,9.78,0.97,2.54,1.39,1.1,0.18,0.55,0.0,2.22,0.03,0.05,0.03,0.47,10.36,3.85,1.18,1.31,1.62,1.2,2.9,0.68,0.63,0.03,0.0,0.37,0.0,0.03,0.03,0.31,5.49,0.18,1.78,2.98,0.73,0.42,2.38,3.98,0.6,7.32,0.65,5.28,1.41,2.98,0.1,0.6,0.18,0.0,0.0,1.67,0.0,1.54,0.0,0.05,0.0,49.12,27.2,6.07,0.13,0.37,0.0,0.0,3.77,3.61,0.89,5.55,1.54,10-1535,3,0,Petition DENIED.
villena-v-iancu.pdf,1.0,1917.0,96.45,38.7,8.68,39.78,8.88,26.5,55.5,35.52,5.58,1.36,0.89,0.1,0.0,0.0,0.37,4.23,8.97,11.74,4.38,1.25,3.55,1.56,6.05,2.03,0.83,0.52,7.46,0.83,1.83,1.3,0.52,0.1,0.1,0.26,1.83,0.0,0.0,0.0,0.0,8.24,3.08,0.94,0.42,1.04,0.94,2.35,0.68,0.63,0.05,0.0,0.26,0.0,0.16,0.0,0.1,2.92,0.21,0.73,1.67,0.1,0.31,1.25,3.39,0.37,6.94,0.47,5.53,1.1,4.75,0.21,0.83,0.73,0.0,0.0,0.99,0.0,0.89,0.05,0.05,0.0,72.87,49.66,5.32,0.26,0.21,0.0,0.0,4.02,5.69,1.41,3.96,2.35,18-1223,3,0,Petition DENIED.
viloski-v-united-states.pdf,1.0,9394.0,96.49,44.55,6.8,20.75,11.17,24.71,59.01,35.99,5.76,1.52,0.62,0.02,0.04,0.71,0.13,4.24,8.48,12.71,4.24,1.61,3.96,1.18,7.07,1.96,1.27,0.77,10.58,0.9,3.18,1.39,1.72,0.15,0.38,0.62,3.26,0.06,0.03,0.07,0.7,10.25,2.91,2.16,0.78,2.13,0.8,2.9,0.64,0.55,0.01,0.04,0.59,0.06,0.49,0.0,0.07,5.0,0.2,1.1,3.3,0.3,0.65,2.27,3.24,0.53,7.12,0.36,5.41,1.35,3.08,0.19,0.7,2.0,0.0,0.0,0.83,0.0,0.71,0.02,0.06,0.0,61.41,39.27,5.83,0.14,0.5,0.0,0.0,3.85,3.18,1.86,5.41,1.36,14-472,3,0,Petition DENIED.
vinh-hoan-corp-v-catfish-farmers-am.pdf,1.0,3975.0,97.29,41.16,12.64,71.57,9.65,26.14,62.87,34.74,4.68,0.96,0.73,0.0,0.0,0.03,0.2,3.72,9.08,12.18,4.4,1.33,3.97,0.78,8.05,3.72,1.81,0.68,7.85,0.6,3.75,3.09,0.65,0.03,0.25,0.1,1.66,0.0,0.0,0.0,0.03,10.89,3.8,3.17,0.65,0.91,0.88,2.36,0.91,0.55,0.03,0.3,0.86,0.1,0.08,0.0,0.73,3.14,0.15,1.18,1.81,0.5,0.13,3.25,3.32,0.2,7.92,0.88,5.41,1.41,7.37,0.18,0.93,2.77,0.05,0.03,1.21,0.03,0.88,0.05,0.1,0.0,82.26,63.4,5.28,0.25,0.25,0.0,0.0,4.86,1.91,1.13,4.55,0.63,16-92,3,0,Petition DENIED.
virginia-ex-rel-cuccinelli-v-sebelius-opposition.pdf,1.0,8306.0,97.25,47.93,4.25,45.45,10.03,24.22,53.06,31.13,3.85,0.72,0.41,0.11,0.0,0.07,0.13,3.13,6.86,12.12,4.05,1.16,2.87,1.07,6.71,2.56,1.34,0.72,13.81,0.78,2.2,1.64,0.57,0.1,0.18,0.08,2.54,0.1,0.01,0.07,0.07,5.57,1.32,1.29,0.64,1.0,0.48,1.66,0.59,0.42,0.1,0.07,1.9,0.04,1.59,0.23,0.08,4.03,0.42,0.84,2.4,0.25,0.47,1.19,4.64,0.6,7.97,0.55,5.27,2.23,4.36,0.31,0.46,2.4,0.01,0.0,1.17,0.02,1.01,0.02,0.04,0.0,65.06,40.69,7.28,0.49,0.33,0.07,0.0,1.69,1.4,0.76,10.23,2.12,10-1014,3,0,Petition DENIED.
virginia-house-delegates-v-bethune-hill.pdf,1.0,10529.0,97.38,40.05,14.76,34.86,10.5,25.96,57.35,34.96,5.08,0.85,0.57,0.01,0.0,0.11,0.16,4.23,9.11,12.46,3.93,1.72,3.48,1.06,6.91,2.83,1.73,0.64,10.31,1.95,2.39,1.44,0.92,0.08,0.15,0.27,1.74,0.03,0.1,0.04,0.11,9.38,2.56,1.87,0.93,1.63,1.21,2.62,1.07,0.89,0.07,0.09,0.81,0.32,0.26,0.29,0.1,5.1,0.62,1.64,2.39,0.31,0.74,1.94,2.99,0.81,10.01,0.57,8.24,1.21,2.6,0.19,0.72,0.07,0.03,0.02,0.91,0.01,0.8,0.04,0.04,0.0,57.4,37.57,6.11,0.16,0.32,0.0,0.0,4.61,2.7,1.04,3.67,1.23,18-281,2,0,None
virginia-office-prot-advocacy-v-reinhard-amicus-invitation.txt,1.0,6646.0,97.63,48.37,5.26,32.22,12.9,25.04,59.57,35.27,4.15,0.86,0.5,0.0,0.0,0.08,0.29,3.3,9.07,12.73,3.96,1.43,4.36,0.99,6.53,2.63,0.98,0.54,7.42,0.69,3.04,1.7,1.32,0.17,0.56,0.26,3.7,0.06,0.05,0.02,0.11,8.11,1.69,1.81,1.05,1.7,0.6,2.6,1.08,1.04,0.03,0.02,0.99,0.15,0.6,0.14,0.18,6.35,0.41,0.89,3.96,0.72,0.74,1.32,3.64,0.75,7.61,1.2,4.85,1.67,3.99,0.23,0.42,0.69,0.02,0.09,1.79,0.02,0.95,0.08,0.06,0.0,30.48,10.77,6.71,0.06,0.5,0.0,0.0,1.72,2.23,1.46,5.19,1.85,09-529,1,1,Judgment REVERSED and case REMANDED.
